Cliente;Cidade;Vendedor;Codigo;Item;Tipo;SubTipo;ItensNovos;Fornecedor;QtdSaida;ValorSaida;ValorEntrada;ValorVenda;ValorIcmsST;ValorIPI;TotalSemImpostos;TotalComImpostos;NFSaida;CFOP;DataSaida;ICMS;TipProdIPI;NSaiStatus;TipoNota;QTD_DIAS_FAT;Qtd_Dias_1;Qtd_Dias_2;Qtd_Dias_3
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;4176754;WDGR2202C6D TN6025;INSERTO;TORNEAMENTO;;KENNAMETAL;20;33,69;18,44;67,49;0;0;673,8;673,8;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;874596;DGTR 16B 2D35 - DIR DGN2;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;10;110;330;0;0;10;10;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;02008P;PORTA PINCA BT 40 X ER-32 (L1=160,00MM) - 12.000RPM;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;268,54;184;566,72;0;0;268,54;268,54;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;3959581;RDPX1003M0SNMH TN2505;INSERTO;FRESAMENTO;;KENNAMETAL;5;24,71;14,85;54,35;0;0;123,55;123,55;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;19621;S16R MWLNL 06 - INT ESQ WNMG0604;SUPORTE;TORNEAMENTO;;BLACK TOOLS;1;178,2;103;309;0;0;178,2;178,2;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;PTM4,5X10;PARAFUSO TORX M4,5 X 10;PARAFUSO;COMPONENTES;;HEINZ TOOLS;4;3,05;2;6;0;0;12,2;12,2;4443;5,405;09/01/2020;;10;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;3852767;MWLNL 2020 K06 - EXT ESQ WNMG0604;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;120;89;300;0;0;120;120;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;S25SL06;S25S WWLNL 06 - INT ESQ WNMG0604;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;2;195;130;390;0;0;390;390;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;S16QL11;S16Q SDUCL 11 - INT ESQ DCMT11;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;112,5;75;225;0;0;112,5;112,5;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.105.343;TNMG160408-QM-GP1115;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;10;23;14,24;52,12;0;0;230;230;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;TNMG160412-GR;TNMG160412-GR WS8125;PARTES E ACESSORIOS PARA PORTA FERRAMENTAS;TORNEAMENTO;;SUPORTES BRASIL;10;23;14;42;0;0;230;230;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.106.404;WNMG060408-GM-GP1225;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;10;20,67;12,98;47,51;0;0;206,7;206,7;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.104.924;TCMT110204-GP-GP1225;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;9;21,46;12,35;45,2;0;0;193,14;193,14;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.104.983;TCMT16T308-GP-GM3225;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;10;23,83;13,71;50,18;0;0;238,3;238,3;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;4166643;DCMT11T308-1P TN10P;INSERTO;TORNEAMENTO;;KENNAMETAL;5;23,42;16;58,56;0;0;117,1;117,1;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.201.701;D938-A5C-0800 D=8 5XD C/ REFRI;BROCA;FURAÇÃO;;GESAC DO BRASIL;1;164,5;171,74;628,57;0;0;164,5;164,5;4443;5,405;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;2021339;M170D025Z03H24L150 RDPX1003;SUPORTE;FRESAMENTO;;SUPORTES BRASIL;1;231;140;420;0;0;231;231;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;6172466;VTSFT-TC6514 WP49EG M6X1 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;1;70,8;40,62;148,67;0;0;70,8;70,8;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;5202 - 504024;ALARGADOR 8,00MM MAQUINA DIN 212D H7;ALARGADOR;COMPONENTES;;HEINZ TOOLS;1;83,62;52,59;161,97;0;0;83,62;83,62;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;MT1603;MT1603 CALÇO TNMG16;CALÇO;COMPONENTES;;SUPORTES BRASIL;3;10;4;12;0;0;30;30;4443;5,405;09/01/2020;;10;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;20929;MTJNL 2020 K16 - EXT ESQ TNMG1604;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;10;50;354;0;0;10;10;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;1.001.100.176;16IRAG60-TC-GM3225;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;10;32,27;16,73;61,22;0;0;322,7;322,7;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;16ERAG60;16ERAG60 HS5125;PARTES E ACESSORIOS PARA MAQUINAS;TORNEAMENTO;;SUPORTES BRASIL;2;32,27;18;54;0;0;64,54;64,54;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;2018246;3ERAG60 TN6025;INSERTO;ROSQUEAMENTO;;KENNAMETAL;5;32,27;29,49;107,93;0;0;161,35;161,35;4443;5,102;09/01/2020;;8;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;16ER060;16ER060M ER D=6;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;35,77;20,75;63,91;0;0;35,77;35,77;4443;5,102;09/01/2020;;0;0;1;1;30;;
PROTECK (FATURAR EXPART);SÃO CAETANO DO SUL;W BRASIL;40ER240;40ER240M ER D=24;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;54,6;33,69;103,76;0;0;54,6;54,6;4443;5,102;09/01/2020;;0;0;1;1;30;;
CALPHER;VINHEDO;ANDERSON FONTES;6595820;XPPT070308ERMM WS40PM;INSERTO;TORNEAMENTO;;KENNAMETAL;10;54,86;27,48;100,58;0;0;548,6;548,6;4444;5,102;09/01/2020;;8;0;1;1;30;;
POLLITEC USINAGEM;ITATIBA;MARCOS PAULO;00173C;PORTA PINCA BT 40 X ER-40 (L1=70,00MM) - 12.000RPM;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;10;179,99;126,4;389,31;0;0;1799,9;1799,9;4445;5,102;09/01/2020;;0;0;1;1;28;;
POLLITEC USINAGEM;ITATIBA;MARCOS PAULO;1163;PINO FIXACAO BT 40 - 45G - SEM REFRIGERACAO INTERNA;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;10;0,01;18,45;56,82;0;0;0,1;0,1;4445;5,102;09/01/2020;;0;0;1;1;28;;
JOLUMA;VALINHOS;ANDERSON FONTES;1.001.302.358;SH260-S4A-10-25-H RETA 4C D=10X25X75X10;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;3;251,15;146,44;536;0;0;753,45;753,45;4446;5,102;09/01/2020;;8;0;1;1;28;;
JOLUMA;VALINHOS;ANDERSON FONTES;1.001.300.294;UP210-S4-06016 RETA 4C D=6X16X50X6;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;3;57,86;35,52;130;0;0;173,58;173,58;4446;5,102;09/01/2020;;8;0;1;1;28;;
FR INDUSTRIA;ITUPEVA;ANDERSON FONTES;1147;CHAVE ER-25 - PARA PORCA TIPO T2 (4 PONTAS);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;35,48;31,76;97,82;0;0;35,48;35,48;4447;5,102;09/02/2020;;0;0;1;1;28;;
AMARAL FERRAMENTARIA;CAIEIRAS;ANDERSON FONTES;4041195;XDMT090308-HX PA120;INSERTO;FRESAMENTO;;KENNAMETAL;30;20;18;55,44;0;0;600;600;4448;5,102;09/02/2020;;8;0;1;1;28;;
STRONG MACHINE;VARZEA PAULISTA;ANDERSON FONTES;SPMG06;SPMG060204-NM DJ3000;PARTES E ACESSORIOS PARA PORTA FERRAMENTAS;TORNEAMENTO;;SUPORTES BRASIL;8;44,98;24,5;75,46;0;0;359,84;359,84;4449;5,102;09/03/2020;;0;0;1;1;28;;
STRONG MACHINE;VARZEA PAULISTA;ANDERSON FONTES;1.001.501.074;GHD-200-3D-FC25-Q06ADB D=20 3XD QPMG060204;BROCA;FURAÇÃO;;GESAC DO BRASIL;1;819,34;614,15;1842,46;0;0;819,34;819,34;4449;5,405;09/03/2020;;8;0;1;1;28;;
MERSEN;CABREUVA;ANDERSON FONTES;SPMG11;SPMG110408-DG WS5231;PARTES E ACESSORIOS PARA PORTA FERRAMENTAS;TORNEAMENTO;;SUPORTES BRASIL;10;53,67;22;66;0;0;536,7;536,7;4450;5,102;09/03/2020;;0;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;1.001.501.367;GHD-350-2D-FC40-Q11ADB D=35 2XD QPMG110408;BROCA;FURAÇÃO;;GESAC DO BRASIL;1;913,76;684,93;2054,78;0;0;913,76;913,76;4450;5,405;09/03/2020;;8;0;1;1;35;;
DIVAMAQ;VINHEDO;ANDERSON FONTES;1.001.300.483;UP210-B2-06012 ESFERICA 2C D=6X12X50X6;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;2;73,41;45,06;164,92;0;0;146,82;146,82;4451;5,102;09/03/2020;;8;0;1;1;28;;
DIVAMAQ;VINHEDO;ANDERSON FONTES;6172440;VTSFT-TC6510 WP49EG M4X0,7 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;2;70,73;38,65;141,46;0;0;141,46;141,46;4452;5,102;09/03/2020;;8;0;1;1;28;;
RB MOLDES;ITUPEVA;ANDERSON FONTES;6172436;VTSFT-TC6508 WP49EG M3X0,5 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;1;72,89;39,83;145,78;0;0;72,89;72,89;4453;5,102;09/03/2020;;8;0;1;1;28;;
RB MOLDES;ITUPEVA;ANDERSON FONTES;6172466;VTSFT-TC6514 WP49EG M6X1 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;3;74,34;40,62;148,67;0;0;223,02;223,02;4453;5,102;09/03/2020;;8;0;1;1;28;;
RB MOLDES;ITUPEVA;ANDERSON FONTES;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;2;82,17;74,82;164,33;0;0;164,34;164,34;4453;5,102;09/03/2020;;8;0;1;1;28;;
RB MOLDES;ITUPEVA;ANDERSON FONTES;6172505;VTSFT-TC6528 WP49EG M12X1,75 DIN376 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;2;142,52;77,88;285,04;0;0;285,04;285,04;4453;5,102;09/03/2020;;8;0;1;1;28;;
RB MOLDES;ITUPEVA;ANDERSON FONTES;6172495;VTSFT-TC6550 WP49EG M10X1,5 DIN371 6H C FURO CEGO;MACHO;ROSQUEAMENTO;;KENNAMETAL;1;84,93;85,41;163,33;0;0;84,93;84,93;4453;5,102;09/03/2020;;8;0;1;1;28;;
BOQUILHAS;LOUVEIRA;W BRASIL;4041195;XDMT090308-HX PA120;INSERTO;FRESAMENTO;;KENNAMETAL;50;18,97;18;55,44;0;0;948,5;948,5;4454;5,102;09/04/2020;;8;0;1;1;28;;
BOQUILHAS;LOUVEIRA;W BRASIL;6425421;XNGU100408ERML WU10PM;INSERTO;FRESAMENTO;;KENNAMETAL;50;40;29,43;85,46;0;0;2000;2000;4454;5,102;09/04/2020;;8;0;1;1;28;;
BOQUILHAS;LOUVEIRA;W BRASIL;4143972;VDS201A07000 WU25PD D=7.0 3XD SEM REFRI;BROCA;FURAÇÃO;;KENNAMETAL;2;200,44;99,57;364,43;0;0;400,88;400,88;4454;5,405;09/04/2020;;8;0;1;1;28;;
BOQUILHAS;LOUVEIRA;W BRASIL;9375;M1200D063Z04HN07 D=63 Z=4;SUPORTE;TORNEAMENTO;;LAZZARI;1;10;283;849;0;0;10;10;4454;5,102;09/04/2020;;0;0;1;1;28;;
BOQUILHAS;LOUVEIRA;W BRASIL;5550906;HNPJ0704ANSNGD WP40PM;INSERTO;FRESAMENTO;;KENNAMETAL;50;47;28,31;103,61;0;0;2350;2350;4454;5,102;09/04/2020;;8;0;1;1;28;;
AUTOMETAL;DIADEMA;W BRASIL;1.001.300.975;UA100-SL3-16060 RETA 3C D=16X60X150X16;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;2;787,78;450,62;1649,27;0;0;1575,56;1575,56;4455;5,102;09/04/2020;;8;0;1;1;45;;
AUTOMETAL;DIADEMA;W BRASIL;02.51.002165;FRESA TOPO ESPECIAL 3C D=16X66X125 ESQUERDA;FRESA DE TOPO;FURAÇÃO;;FERTIG;4;1138,36;655,5;2140,6;0;0;4553,44;4553,44;4455;5,102;09/04/2020;;8;0;1;1;45;;
LUMOLD;CAJAMAR;ANDERSON FONTES;1.001.301.835;SH260-BH2-8-75-H ESFERICA 2C D=8X12X75X8;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;2;194,61;113,48;415,32;0;0;389,22;389,22;4458;5,102;09/08/2020;;8;0;1;1;28;;
SULZER;JUNDIAÍ;ANDERSON FONTES;1454;BUCHA REDUCAO VDI 40 X 32,00MM;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;4;148,06;108,99;335,68;0;0;592,24;592,24;4459;5,102;09/08/2020;;0;0;1;1;30;;
CARDANHA USINAGEM;VARZEA PAULISTA;ANDERSON FONTES;5544753;WOEJ080412SRMM WP40PM;INSERTO;FRESAMENTO;;KENNAMETAL;20;50;54,23;167,05;0;0;1000;1000;4460;5,102;09/08/2020;;8;0;1;1;28;;
CARDANHA USINAGEM;VARZEA PAULISTA;ANDERSON FONTES;1991;PORTA FRESA FACEAR BT 40 X 22,00MM (L1= 45,00MM) - 12.000RPM;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;220;156,63;482,42;0;0;220;220;4460;5,102;09/08/2020;;0;0;1;1;28;;
GAUBE;VARZEA PAULISTA;MARCOS PAULO;5826090;40140300T019.. RETA 4C 30° D=3X3X63X19 *;FRESA DE TOPO;FRESAMENTO;;KENNAMETAL;3;42,27;33;120,78;0;0;126,81;126,81;4462;5,102;09/08/2020;;8;0;1;1;28;;
GAUBE;VARZEA PAULISTA;MARCOS PAULO;5826089;40040300T009.. RETA 4C 30° D=3X3X38X9 *;FRESA DE TOPO;MOLDES E MATRIZES;;KENNAMETAL;8;37,29;29,11;106,54;0;0;298,32;298,32;4462;5,102;09/08/2020;;8;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;01066P;PORTA PINCA BT 40 X ER-32 (L1= 70,00MM) - 12.000RPM;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;4;177,02;139,17;428,64;0;0;708,08;708,08;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;1793;PORTA PINCA BT 40 X DMC 06 *** USADO *** (L=90MM) (L1=45MM)-30.000RPM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;3;715,81;513,74;1582,31;0;0;2147,43;2147,43;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;2290;PORTA PINCA BT 40 X DMC 10 (L=120MM) (L1= MM)- 30.000RPM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;1023,67;734,63;2262,66;0;0;1023,67;1023,67;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;1289;PINCA DMC06 3,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;179,14;128,64;396,21;0;0;358,28;358,28;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;808;PINCA DMC06 4,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;179,14;128,11;396,21;0;0;358,28;358,28;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;1229;PINCA DMC06 5,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;179,14;128,11;396,21;0;0;358,28;358,28;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;926;PINCA DMC06 6,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;179,14;128,11;396,21;0;0;358,28;358,28;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER030;32ER030M ER D=3;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER040;32ER040M ER D=4;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER050;32ER050M ER D=5;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER060;32ER060M ER D=6;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER080;32ER080M ER D=8;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;32ER100;32ER100M ER D=10;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;37,52;26,37;81,21;0;0;75,04;75,04;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;2287;PINÇA DMC10 8,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;272,61;205,46;632,81;0;0;545,22;545,22;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;2288;PINÇA DMC10 10,00MM (KOJEX);PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;2;272,61;195,71;602,78;0;0;545,22;545,22;4463;5,102;09/09/2020;;0;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;T90000;CHAVE TORX 9;CHAVE;COMPONENTES;;HEINZ TOOLS;2;5,42;4;11,4;0;0;10,84;10,84;4463;5,405;09/09/2020;;8;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;T80000;CHAVE TORX 8;CHAVE;COMPONENTES;;SUPORTES BRASIL;2;5,42;3,8;11,4;0;0;10,84;10,84;4463;5,405;09/09/2020;;8;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;3410;PINCA C-20 8,00MM - PORTA PINCA AUTO APERTO;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;1;119,18;85,2;262,41;0;0;119,18;119,18;4463;5,102;09/09/2020;;0;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;4041195;XDMT090308-HX PA120;INSERTO;FRESAMENTO;;KENNAMETAL;100;20;18;55,44;0;0;2000;2000;4464;5,102;09/09/2020;;8;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;4165986;DNMG110408-6P TN30M;INSERTO;TORNEAMENTO;;KENNAMETAL;1;23;14,23;52,08;0;0;23;23;4464;5,102;09/09/2020;;8;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;2992805;DNMG110408-FM TN2000;INSERTO;TORNEAMENTO FLEX;;KENNAMETAL;2;27;17,42;63,76;0;0;54;54;4464;5,102;09/09/2020;;8;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;4170509;DNMG110408UR WP25CT;INSERTO;TORNEAMENTO;;KENNAMETAL;1;27;23,55;86,19;0;0;27;27;4464;5,102;09/09/2020;;8;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;680D20150;M680D020Z03H19L150 XDMT0903;SUPORTE;FRESAMENTO;;SUPORTES BRASIL;1;10;95;285;0;0;10;10;4464;5,102;09/09/2020;;0;0;1;1;28;;
JAT- AUTOMAÇÃO;VARZEA PAULISTA;FABIO FONSECA;680D25150;M680D025Z03H24L150 XDMT0903;SUPORTE;FRESAMENTO;;SUPORTES BRASIL;1;10;120;360;0;0;10;10;4464;5,102;09/09/2020;;0;0;1;1;28;;
VISION ONE;SÃO BERNARDO DO CAMPO;W BRASIL;4176752;WDGN2202C TN6025;INSERTO;TORNEAMENTO;;KENNAMETAL;10;18,44;29,44;107,75;0;0;184,4;184,4;4465;5,102;09/09/2020;;8;0;1;1;28;;
VISION ONE;SÃO BERNARDO DO CAMPO;W BRASIL;1.001.105.343;TNMG160408-QM-GP1115;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;10;11,26;14,24;52,12;0;0;112,6;112,6;4465;5,102;09/09/2020;;8;0;1;1;28;;
VISION ONE;SÃO BERNARDO DO CAMPO;W BRASIL;1.001.103.153;LNMU090603-GM-GM2140;INSERTO;FRESAMENTO;;GESAC DO BRASIL;10;18,55;23,45;85,83;0;0;185,5;185,5;4465;5,102;09/09/2020;;8;0;1;1;28;;
NAKAYONE;CABREUVA;ANDERSON FONTES;4176758;WDGN3102C TN6025;INSERTO;TORNEAMENTO;;KENNAMETAL;20;39,47;19,61;71,77;0;0;789,4;789,4;4466;5,102;09/09/2020;;8;0;1;1;30;;
NAKAYONE;CABREUVA;ANDERSON FONTES;28477;DGTR 20B 3D40 - DIR DGN3;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;10;110;330;0;0;10;10;4466;5,102;09/09/2020;;0;0;1;1;30;;
NAKAYONE;CABREUVA;ANDERSON FONTES;4120181;TNMX160408-R PA120;INSERTO;TORNEAMENTO FLEX;;KENNAMETAL;20;27,8;8,5;36;0;0;556;556;4467;5,102;09/09/2020;;8;0;1;1;30;;
NAKAYONE;CABREUVA;ANDERSON FONTES;2047689;MTJNR 2020 K16 - EXT DIR TNMG1604;SUPORTE;TORNEAMENTO;;SUPORTES BRASIL;1;10;59;300;0;0;10;10;4467;5,102;09/09/2020;;0;0;1;1;30;;
NAKAYONE;CABREUVA;ANDERSON FONTES;5427427;SDMX120408RMH WK15CM;INSERTO;FRESAMENTO;;KENNAMETAL;20;50,83;25,25;92,42;0;0;1016,6;1016,6;4468;5,102;09/09/2020;;8;0;1;1;30;;
FR INDUSTRIA;ITUPEVA;ANDERSON FONTES;1.001.300.680;UP210-S4-12030 RETA 4C D=12X30X75X12;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;211.728;134,68;492,95;0;0;211.728;211.728;4469;5,102;09/09/2020;;8;0;1;1;28;;
FR INDUSTRIA;ITUPEVA;ANDERSON FONTES;1.001.300.285;UP210-S4-03009 RETA 4C D=3X9X50X4;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;38.346;25,68;93,97;0;0;38.346;38.346;4469;5,102;09/09/2020;;8;0;1;1;28;;
FR INDUSTRIA;ITUPEVA;ANDERSON FONTES;1.001.300.095;UP210-B2-04008 ESFERICA 2C D=4X8X50X4;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;52.437;26,05;128,52;0;0;52.437;52.437;4469;5,102;09/09/2020;;8;0;1;1;28;;
FR INDUSTRIA;ITUPEVA;ANDERSON FONTES;1.001.300.092;UP210-B2-03006 ESFERICA 2C D=3X6X50X4;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;52.437;35,11;128,52;0;0;52.437;52.437;4469;5,102;09/09/2020;;8;0;1;1;28;;
EWJ;VINHEDO;ANDERSON FONTES;1163;PINO FIXACAO BT 40 - 45G - SEM REFRIGERACAO INTERNA;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;BASFIX/ BTFIXO;8;25,43;18,45;56,82;0;0;203,44;203,44;4470;5,102;09/10/2020;;0;0;1;1;28;;
JOLUMA;VALINHOS;ANDERSON FONTES;1.001.300.756;SH260-SH6-8-75-H RETA 6C D=8X20X75X8;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;3;188,81;110,11;402,97;0;0;566,43;566,43;4471;5,102;09/10/2020;;8;0;1;1;28;;
